sentence,label
"​o copom decidiu , por unanimidade , reduzir taxa selic 13,75 % a.a. , sem viés . atualização cenário básico copom pode descrita com seguintes observações : conjunto indicadores divulgados desde última reunião copom sugere atividade econômica aquém esperado curto prazo , induziu reduções projeções pib 2016 2017. evidência disponível sinaliza retomada atividade econômica pode demorada gradual antecipada previamente ; âmbito externo , cenário apresenta-se especialmente incerto . aumento volatilidade preços ativos indica possível fim interregno benigno economias emergentes . elevada probabilidade retomada processo normalização condições monetárias eua curto prazo incertezas quanto rumo política econômica ; inflação recente mostrou-se favorável esperado , parte decorrência quedas preços alimentos , com sinais desinflação difundida ; expectativas inflação apuradas pesquisa focus recuaram torno 4,9 % 2017 , mantiveram-se redor 4,5 % 2018 horizontes distantes ; projeções condicionais copom oscilaram função fatores com impactos opostos . projeções inflação 2016 , cenários referência mercado , recuaram encontram-se torno 6,6 % . projeções 2017 , cenários referência mercado , situam-se torno 4,4 % 4,7 % , respectivamente . 2018 , projeções encontram-se torno 3,6 % 4,6 % , cenários referência mercado , respectivamente ; eos passos processo aprovação reformas fiscais têm sido positivos até momento.o comitê ressalta seguintes riscos cenário básico inflação : por lado , ( i ) possível fim interregno benigno economias emergentes pode dificultar processo desinflação ; ( ii ) sinais pausa processo desinflação alguns componentes ipca sensíveis ciclo econômico política monetária persistem , pode sinalizar convergência lenta inflação meta ; ( iii ) processo aprovação implementação reformas ajustes necessários economia longo envolve incertezas ; por outro lado , ( iv ) atividade econômica fraca elevado nível ociosidade economia podem produzir desinflação rápida refletida projeções copom ; ( v ) inflação mostrado favorável curto prazo , pode sinalizar menor persistência processo inflacionário ; ( vi ) processo aprovação implementação reformas ajustes necessários economia pode ocorrer forma célere antecipado.considerando cenário básico , balanço riscos amplo conjunto informações disponíveis , copom decidiu , por unanimidade , redução taxa básica juros 13,75 % a.a. , sem viés . comitê entende convergência inflação meta 4,5 % horizonte relevante condução política monetária , inclui anos-calendário 2017 2018 , compatível com processo gradual flexibilização monetária.a magnitude flexibilização monetária intensificação ritmo dependerão projeções expectativas inflação evolução fatores risco mencionados acima . nesse sentido , copom destaca ritmo desinflação projeções pode intensificar caso recuperação atividade econômica demorada gradual antecipada . intensificação processo desinflação depende ambiente externo adequado.votaram por decisão seguintes membros comitê : ilan goldfajn ( presidente ) , anthero moraes meirelles , carlos viana carvalho , isaac sidney menezes ferreira , luiz edson feltrim , otávio ribeiro damaso , reinaldo le grazie , sidnei corrêa marques tiago couto berriel .",0
"copom decidiu , por unanimidade , reduzir taxa selic 13,00 % a.a. , sem viés.a atualização cenário básico copom pode descrita com seguintes observações : conjunto indicadores sugere atividade econômica aquém esperado . evidência disponível sinaliza retomada atividade econômica deve ainda demorada gradual antecipada previamente ; âmbito externo , cenário ainda bastante incerto . entretanto , até momento , efeitos fim interregno benigno têm sido limitados ; inflação recente continuou favorável esperado . evidências processo desinflação difundida atingido componentes sensíveis política monetária ciclo econômico ; inflação acumulada ano passado alcançou 6,3 % , bem abaixo esperado poucos meses dentro intervalo tolerância meta inflação estabelecido 2016 ; expectativas inflação apuradas pesquisa focus recuaram torno 4,8 % 2017 , mantiveram-se ancoradas redor 4,5 % 2018 horizontes distantes ; projeções condicionais copom recuaram relação divulgadas relatório inflação passado , baseadas conjunto informações disponíveis até 9 dezembro 2016. dentre outros fatores , recuos projeções influenciados por dados inflação atividade econômica divulgados desde então . projeções cenário referência encontram-se torno 4,0 % 3,4 % 2017 2018 , respectivamente . cenário mercado , situam-se torno 4,4 % 4,5 % 2017 2018 , respectivamente ; eos passos processo encaminhamento aprovação reformas fiscais têm sido positivos até momento.o comitê ressalta seguintes riscos cenário básico inflação : por lado , ( i ) alto grau incerteza cenário externo pode dificultar processo desinflação ; ( ii ) processo desinflação alguns componentes ipca sensíveis ciclo econômico política monetária requer atenção contínua ; ( iii ) processo aprovação implementação reformas ajustes necessários economia longo envolve incertezas ; por outro lado , ( iv ) atividade econômica fraca elevado nível ociosidade economia podem produzir desinflação rápida refletida projeções copom ; ( v ) inflação mostrado favorável , pode sinalizar menor persistência processo inflacionário ; ( vi ) processo aprovação implementação reformas ajustes necessários economia pode ocorrer forma célere antecipado.considerando cenário básico , balanço riscos amplo conjunto informações disponíveis , copom decidiu , por unanimidade , redução taxa básica juros 13,00 % a.a. , sem viés . comitê entende convergência inflação meta 4,5 % horizonte relevante condução política monetária , inclui anos-calendário 2017 , com peso gradualmente crescente , 2018 , compatível com intensificação flexibilização monetária curso.o copom avaliou alternativa reduzir taxa básica juros 13,25 % sinalizar intensidade maior queda próxima reunião . entretanto , diante ambiente com expectativas inflação ancoradas , comitê entende atual cenário , com processo desinflação disseminado atividade econômica aquém esperado , torna apropriada antecipação ciclo distensão política monetária , permitindo estabelecimento novo ritmo flexibilização . extensão ciclo possíveis revisões ritmo flexibilização continuarão dependendo projeções expectativas inflação evolução fatores risco mencionados acima.votaram por decisão seguintes membros comitê : ilan goldfajn ( presidente ) , anthero moraes meirelles , carlos viana carvalho , isaac sidney menezes ferreira , luiz edson feltrim , otávio ribeiro damaso , reinaldo le grazie , sidnei corrêa marques tiago couto berriel .",0
"​o copom decidiu , por unanimidade , reduzir taxa selic 12,25 % a.a. , sem viés.a atualização cenário básico copom pode descrita com seguintes observações : conjunto indicadores atividade econômica divulgados desde última reunião copom mostra alguns sinais mistos , compatíveis com estabilização economia curto prazo . evidência sugere retomada gradual atividade econômica longo 2017 ; âmbito externo , cenário ainda bastante incerto . entretanto , até momento , atividade econômica global forte consequente impacto positivo preços commodities têm mitigado efeitos sobre economia brasileira revisões política econômica algumas economias centrais ; comportamento inflação permanece favorável . processo desinflação difundido indica desinflação componentes sensíveis ciclo econômico política monetária . ainda retomada desinflação preços alimentos , constitui choque oferta favorável ; expectativas inflação apuradas pesquisa focus recuaram torno 4,4 % 2017 mantiveram-se redor 4,5 % 2018 horizontes distantes ; eno cenário mercado , projeções copom recuaram torno 4,2 % 2017 mantiveram-se redor 4,5 % 2018. cenário embute hipótese trajetória juros alcança 9,5 % 9 % final 2017 2018 , respectivamente.o comitê ressalta cenário básico inflação envolve fatores risco ambas direções : ( i ) alto grau incerteza cenário externo pode dificultar processo desinflação ; ( ii ) choque oferta favorável preços alimentos pode produzir efeitos secundários , portanto , contribuir quedas adicionais expectativas inflação inflação outros setores economia ; ( iii ) recuperação economia pode ( menos ) demorada gradual antecipada . comitê destaca importância aprovação implementação reformas , notadamente natureza fiscal , ajustes economia brasileira sustentabilidade desinflação redução taxa juros estrutural.considerando cenário básico , balanço riscos amplo conjunto informações disponíveis , copom decidiu , por unanimidade , redução taxa básica juros 12,25 % a.a. , sem viés . comitê entende convergência inflação meta 4,5 % horizonte relevante condução política monetária , inclui anos-calendário 2017 , com peso gradualmente crescente , 2018 , compatível com processo flexibilização monetária.o copom entende extensão ciclo flexibilização monetária dependerá estimativas taxa juros estrutural economia brasileira , continuarão reavaliadas comitê longo tempo.o copom ressalta possível intensificação ritmo flexibilização monetária dependerá estimativa extensão ciclo , , , evolução atividade econômica , demais fatores risco projeções expectativas inflação .",0
"copom decidiu , por unanimidade , reduzir taxa selic ponto percentual , 11,25 % a.a. , sem viés.a atualização cenário básico copom pode descrita com seguintes observações : conjunto indicadores atividade econômica divulgados desde última reunião copom permanece compatível com estabilização economia curto prazo . evidência sugere retomada gradual atividade econômica longo 2017 ; âmbito externo , cenário ainda bastante incerto . entretanto , até momento , cenário mitigado efeitos sobre economia brasileira possíveis revisões política econômica algumas economias centrais , notadamente eua . incerteza sobre sustentabilidade crescimento econômico global sobre manutenção níveis correntes preços commodities ; comportamento inflação permanece favorável . processo desinflação difundiu consolidação desinflação componentes sensíveis ciclo econômico política monetária . desinflação preços alimentos constitui choque oferta favorável ; expectativas inflação apuradas pesquisa focus encontram-se torno 4,1 % 2017 , mantiveram-se redor 4,5 % 2018 , 2019 horizontes distantes , encontram-se ligeiramente abaixo 4,5 % ; cenário com trajetórias taxas juros câmbio extraídas pesquisa focus , projeções copom encontram-se torno 4,1 % 2017 mantiveram-se redor 4,5 % 2018. cenário supõe trajetória juros alcança 8,5 % a.a. final 2017 mantém nesse nível até final 2018.o comitê ressalta cenário básico inflação envolve fatores risco ambas direções : ( i ) alto grau incerteza cenário externo pode dificultar processo desinflação ; ( ii ) aprovação implementação reformas , notadamente natureza fiscal , ajustes economia relevantes sustentabilidade desinflação redução taxa juros estrutural ; ( iii ) choque oferta favorável preços alimentos pode produzir efeitos secundários , portanto , contribuir quedas adicionais expectativas inflação inflação outros setores economia ; ( iv ) recuperação economia pode ( menos ) demorada gradual antecipada . considerando cenário básico , balanço riscos amplo conjunto informações disponíveis , copom decidiu , por unanimidade , redução taxa básica juros ponto percentual , 11,25 % a.a. , sem viés . intensificação moderada relação ritmo reuniões janeiro fevereiro mostra-se , momento , adequada . comitê entende convergência inflação meta 4,5 % horizonte relevante condução política monetária , inclui anos-calendário 2017 , com peso gradualmente crescente , 2018 , compatível com processo flexibilização monetária.o copom entende extensão ciclo flexibilização monetária dependerá estimativas taxa juros estrutural economia brasileira , continuarão reavaliadas comitê longo tempo , evolução atividade econômica , demais fatores risco mencionados acima projeções expectativas inflação.o copom ressalta ritmo flexibilização monetária dependerá extensão ciclo pretendido grau antecipação , por vez dependerá evolução atividade econômica , demais fatores risco mencionados acima , projeções expectativas inflação . comitê considera atual ritmo adequado , entretanto , atual conjuntura econômica recomenda monitorar evolução determinantes grau antecipação ciclo.votaram por decisão seguintes membros comitê : ilan goldfajn ( presidente ) , anthero moraes meirelles , carlos viana carvalho , isaac sidney menezes ferreira , luiz edson feltrim , otávio ribeiro damaso , reinaldo le grazie , sidnei corrêa marques tiago couto berriel .",0
"copom decidiu , por unanimidade , reduzir taxa selic ponto percentual , 10,25 % a.a. , sem viés.a atualização cenário básico copom pode descrita com seguintes observações : conjunto indicadores atividade econômica divulgados desde última reunião copom permanece compatível com estabilização economia brasileira curto prazo recuperação gradual longo ano . manutenção , por tempo prolongado , níveis incerteza elevados sobre evolução processo reformas ajustes economia pode ter impacto negativo sobre atividade econômica ; até momento , cenário externo mostrado favorável , medida atividade econômica global forte mitigado efeitos possíveis mudanças política econômica países centrais ; comportamento inflação permanece favorável , com desinflação difundida inclusive componentes sensíveis ciclo econômico política monetária . necessário acompanhar possíveis impactos aumento incerteza sobre trajetória prospectiva inflação ; expectativas inflação apuradas pesquisa focus recuaram torno 4,0 % 2017 , situam-se redor 4,4 % 2018 encontram-se torno 4,25 % 2019 horizontes distantes ; eno cenário com trajetórias taxas juros câmbio extraídas pesquisa focus , projeções copom encontram-se torno 4,0 % 2017 4,6 % 2018. cenário supõe trajetória juros alcança 8,5 % final 2017 2018. ressalta-se , neste momento , projeções condicionais copom envolvem maior grau incerteza.o comitê entende fator risco principal aumento incerteza sobre velocidade processo reformas ajustes economia . dá tanto maior probabilidade cenários dificultem processo , quanto dificuldade avaliação efeitos desses cenários sobre determinantes inflação . considerando cenário básico , balanço riscos amplo conjunto informações disponíveis , copom decidiu , por unanimidade , redução taxa básica juros ponto percentual , 10,25 % a.a. , sem viés . comitê entende convergência inflação meta 4,5 % horizonte relevante condução política monetária , inclui anos-calendário 2017 , maior grau , 2018 , compatível com processo flexibilização monetária.o copom ressalta extensão ciclo flexibilização monetária dependerá , dentre outros fatores , estimativas taxa juros estrutural economia brasileira . comitê entende aumento recente incerteza associada evolução processo reformas ajustes necessários economia brasileira dificulta queda célere estimativas taxa juros estrutural torna incertas . estimativas continuarão reavaliadas comitê longo tempo.em função cenário básico atual balanço riscos , copom entende redução moderada ritmo flexibilização monetária relação ritmo adotado hoje deve mostrar adequada próxima reunião . naturalmente , ritmo flexibilização continuará dependendo evolução atividade econômica , balanço riscos , possíveis reavaliações estimativa extensão ciclo projeções expectativas inflação.votaram por decisão seguintes membros comitê : ilan goldfajn ( presidente ) , anthero moraes meirelles , carlos viana carvalho , isaac sidney menezes ferreira , luiz edson feltrim , otávio ribeiro damaso , reinaldo le grazie , sidnei corrêa marques tiago couto berriel .",0
"​o copom decidiu , por unanimidade , reduzir taxa selic ponto percentual , 9,25 % a.a. , sem viés.a atualização cenário básico copom pode descrita com seguintes observações : conjunto indicadores atividade econômica divulgados desde última reunião copom permanece compatível com estabilização economia brasileira curto prazo recuperação gradual . recente aumento incerteza quanto ritmo implementação reformas ajustes economia impactou negativamente índices confiança agentes econômicos . entanto , informação disponível sugere impacto dessa queda confiança atividade sido , até momento , limitado ; cenário externo mostrado favorável , medida atividade econômica global recuperado gradualmente , sem pressionar condições financeiras economias avançadas . contribui manter apetite risco relação economias emergentes . além disso , arrefecimento possíveis mudanças política econômica alguns países centrais ; comportamento inflação permanece favorável com desinflação difundida , inclusive componentes sensíveis ciclo econômico política monetária . até momento , efeitos curto prazo aumento incerteza quanto ritmo implementação reformas ajustes economia mostram inflacionários desinflacionários ; expectativas inflação apuradas pesquisa focus recuaram torno 3,3 % 2017 4,2 % 2018 encontram-se torno 4,25 % 2019 4,0 % 2020 ; eno cenário com trajetórias taxas juros câmbio extraídas pesquisa focus , projeções copom recuaram torno 3,6 % 2017 4,3 % 2018. cenário supõe trajetória juros alcança 8,0 % final 2017 mantém-se nesse patamar até final 2018. considerando cenário básico , balanço riscos amplo conjunto informações disponíveis , copom decidiu , por unanimidade , redução taxa básica juros ponto percentual , 9,25 % a.a. , sem viés . comitê entende convergência inflação meta 4,5 % horizonte relevante condução política monetária , inclui ano-calendário 2018 , compatível com processo flexibilização monetária.o copom ressalta extensão ciclo flexibilização monetária dependerá fatores conjunturais estimativas taxa juros estrutural economia brasileira . comitê entende evolução processo reformas ajustes necessários economia ( principalmente fiscais creditícias ) importante queda estimativas taxa juros estrutural . estimativas continuarão reavaliadas comitê longo tempo.o copom ressalta manutenção condições econômicas , até momento , despeito aumento incerteza quanto ritmo implementação reformas ajustes economia , permitiu manutenção ritmo flexibilização nesta reunião . próxima reunião , manutenção deste ritmo dependerá permanência condições descritas cenário básico copom estimativas extensão ciclo . ritmo flexibilização continuará dependendo evolução atividade econômica , balanço riscos , possíveis reavaliações estimativa extensão ciclo projeções expectativas inflação.votaram por decisão seguintes membros comitê : ilan goldfajn ( presidente ) , anthero moraes meirelles , carlos viana carvalho , isaac sidney menezes ferreira , luiz edson feltrim , otávio ribeiro damaso , reinaldo le grazie , sidnei corrêa marques tiago couto berriel .",0
"copom decidiu , por unanimidade , reduzir taxa selic ponto percentual , 8,25 % a.a. , sem viés.a atualização cenário básico copom pode descrita com seguintes observações : conjunto indicadores atividade econômica divulgados desde última reunião copom mostra sinais compatíveis com recuperação gradual economia brasileira ; cenário externo mostrado favorável , medida atividade econômica global vem recuperando sem pressionar condições financeiras economias avançadas . contribui manter apetite risco relação economias emergentes ; comportamento inflação permanece bastante favorável , com diversas medidas inflação subjacente níveis baixos , inclusive componentes sensíveis ciclo econômico política monetária ; expectativas inflação apuradas pesquisa focus subiram torno 3,4 % 2017 mantiveram-se torno 4,2 % 2018 , 4,25 % 2019 4,00 % 2020 ; eno cenário com trajetórias taxas juros câmbio extraídas pesquisa focus , projeções copom recuaram torno 3,3 % 2017 elevaram-se aproximadamente 4,4 % 2018. cenário supõe trajetória juros encerra 2017 7,25 % , cai 7,0 % início 2018 eleva-se 7,5 % final ano.o comitê ressalta cenário básico inflação envolve fatores risco ambas direções . por lado , combinação ( i ) possíveis efeitos secundários contínuo choque favorável preços alimentos inflação bens industriais níveis correntes baixos ( ii ) possível propagação , por mecanismos inerciais , nível baixo inflação corrente , inclusive componentes sensíveis ciclo econômico política monetária , pode produzir trajetória inflação prospectiva abaixo esperado . por outro lado , ( iii ) frustração expectativas sobre continuidade reformas ajustes necessários economia brasileira pode afetar prêmios risco elevar trajetória inflação horizonte relevante política monetária . risco intensifica caso ( iv ) reversão corrente cenário externo favorável economias emergentes.considerando cenário básico , balanço riscos amplo conjunto informações disponíveis , copom decidiu , por unanimidade , redução taxa básica juros ponto percentual , 8,25 % a.a. , sem viés . comitê entende convergência inflação meta 4,5 % horizonte relevante condução política monetária , inclui ano-calendário 2018 , compatível com processo flexibilização monetária.o comitê entende conjuntura econômica prescreve política monetária estimulativa , , com taxas juros abaixo taxa estrutural . comitê enfatiza processo reformas , recentes aprovações medidas área creditícia , ajustes necessários economia brasileira contribui queda taxa juros estrutural . estimativas dessa taxa continuamente reavaliadas comitê.o copom ressalta condições econômicas permitiram manutenção ritmo flexibilização monetária nesta reunião . próxima reunião , caso cenário básico evolua conforme esperado , razão estágio ciclo flexibilização , comitê vê , neste momento , adequada redução moderada magnitude flexibilização monetária . além disso , nessas mesmas condições , comitê antevê encerramento gradual ciclo . obstante perspectivas acima , copom ressalta processo flexibilização continuará dependendo evolução atividade econômica , balanço riscos , possíveis reavaliações estimativa extensão ciclo projeções expectativas inflação.votaram por decisão seguintes membros comitê : ilan goldfajn ( presidente ) , anthero moraes meirelles , carlos viana carvalho , isaac sidney menezes ferreira , luiz edson feltrim , otávio ribeiro damaso , reinaldo le grazie , sidnei corrêa marques tiago couto berriel .",0
"​o copom decidiu , por unanimidade , reduzir taxa selic 0,75 ponto percentual , 7,50 % a.a. , sem viés.a atualização cenário básico copom pode descrita com seguintes observações : conjunto indicadores atividade econômica divulgados desde última reunião copom mostra sinais compatíveis com recuperação gradual economia brasileira ; cenário externo mostrado favorável , medida atividade econômica global vem recuperando sem pressionar demasia condições financeiras economias avançadas . contribui manter apetite risco relação economias emergentes ; comitê julga cenário básico inflação evoluído conforme esperado . comportamento inflação permanece favorável , com diversas medidas inflação subjacente níveis confortáveis , inclusive componentes sensíveis ciclo econômico política monetária ; expectativas inflação apuradas pesquisa focus recuaram torno 3,1 % 2017 4,0 % 2018. projeções 2019 2020 mantiveram-se torno 4,25 % 4,0 % , respectivamente ; eno cenário com trajetórias taxas juros câmbio extraídas pesquisa focus , projeções copom situam-se torno 3,3 % 2017 , 4,3 % 2018 4,2 % 2019. cenário supõe trajetória juros encerra 2017 2018 7,0 % eleva-se 8,0 % longo 2019.o comitê ressalta cenário básico inflação envolve fatores risco ambas direções . por lado , combinação ( i ) possíveis efeitos secundários choque favorável preços alimentos inflação bens industriais níveis correntes baixos ( ii ) possível propagação , por mecanismos inerciais , nível baixo inflação pode produzir trajetória prospectiva abaixo esperado . por outro lado , ( iii ) frustração expectativas sobre continuidade reformas ajustes necessários economia brasileira pode afetar prêmios risco elevar trajetória inflação horizonte relevante política monetária . risco intensifica caso ( iv ) reversão corrente cenário externo favorável economias emergentes.considerando cenário básico , balanço riscos amplo conjunto informações disponíveis , copom decidiu , por unanimidade , redução taxa básica juros 0,75 ponto percentual , 7,50 % a.a. , sem viés . comitê entende convergência inflação meta horizonte relevante condução política monetária , inclui anos-calendário 2018 2019 , compatível com processo flexibilização monetária.o copom entende conjuntura econômica prescreve política monetária estimulativa , , com taxas juros abaixo taxa estrutural . comitê enfatiza processo reformas ajustes necessários economia brasileira contribui queda taxa juros estrutural . estimativas dessa taxa continuamente reavaliadas comitê.a evolução cenário básico , linha com esperado , estágio ciclo flexibilização tornaram adequada redução taxa básica juros 0,75 ponto percentual nesta reunião . próxima reunião , caso cenário básico evolua conforme esperado , razão estágio ciclo flexibilização , comitê vê , neste momento , adequada redução moderada magnitude flexibilização monetária . copom ressalta processo flexibilização continuará dependendo evolução atividade econômica , balanço riscos , possíveis reavaliações estimativa extensão ciclo projeções expectativas inflação.votaram por decisão seguintes membros comitê : ilan goldfajn ( presidente ) , carlos viana carvalho , isaac sidney menezes ferreira , maurício costa moura , otávio ribeiro damaso , paulo sérgio neves souza , reinaldo le grazie , sidnei corrêa marques tiago couto berriel .",0
"copom decidiu , por unanimidade , reduzir taxa selic 0,5 ponto percentual , 7,00 % a.a. , sem viés.a atualização cenário básico copom pode descrita com seguintes observações : conjunto indicadores atividade econômica divulgados desde última reunião copom mostra sinais compatíveis com recuperação gradual economia brasileira ; cenário externo mostrado favorável , medida atividade econômica global vem recuperando sem pressionar demasia condições financeiras economias avançadas . contribui manter apetite risco relação economias emergentes ; comitê julga cenário básico inflação evoluído , boa medida , conforme esperado . comportamento inflação permanece favorável , com diversas medidas inflação subjacente níveis confortáveis baixos , inclusive componentes sensíveis ciclo econômico política monetária ; expectativas inflação 2017 apuradas pesquisa focus recuaram torno 3,0 % . projeções 2018 , 2019 2020 mantiveram-se torno 4,0 % , 4,25 % 4,0 % , respectivamente ; eno cenário com trajetórias taxas juros câmbio extraídas pesquisa focus , projeções copom situam-se torno 2,9 % 2017 , 4,2 % 2018 4,2 % 2019. cenário supõe trajetória juros encerra 2017 2018 7,0 % 2019 8,0 % .o comitê ressalta cenário básico inflação envolve fatores risco ambas direções . por lado , combinação ( i ) possíveis efeitos secundários choque favorável preços alimentos inflação bens industriais níveis correntes baixos ( ii ) possível propagação , por mecanismos inerciais , nível baixo inflação pode produzir trajetória prospectiva abaixo esperado . por outro lado , ( iii ) frustração expectativas sobre continuidade reformas ajustes necessários economia brasileira pode afetar prêmios risco elevar trajetória inflação horizonte relevante política monetária . risco intensifica caso ( iv ) reversão corrente cenário externo favorável economias emergentes.considerando cenário básico , balanço riscos amplo conjunto informações disponíveis , copom decidiu , por unanimidade , redução taxa básica juros 0,5 ponto percentual , 7,00 % a.a. , sem viés . comitê entende convergência inflação meta horizonte relevante condução política monetária , inclui anos-calendário 2018 2019 , compatível com processo flexibilização monetária.o copom entende conjuntura econômica prescreve política monetária estimulativa , , com taxas juros abaixo taxa estrutural . comitê enfatiza processo reformas ajustes necessários economia brasileira contribui queda taxa juros estrutural . estimativas dessa taxa continuamente reavaliadas comitê.a evolução cenário básico , linha com esperado , estágio ciclo flexibilização tornaram adequada redução taxa básica juros 0,5 ponto percentual nesta reunião . próxima reunião , caso cenário básico evolua conforme esperado , razão estágio ciclo flexibilização , comitê vê , neste momento , adequada nova redução moderada magnitude flexibilização monetária . visão próxima reunião suscetível mudanças evolução cenário riscos reuniões anteriores . frente , comitê entende atual estágio ciclo recomenda cautela condução política monetária . copom ressalta processo flexibilização monetária continuará dependendo evolução atividade econômica , balanço riscos , possíveis reavaliações estimativa extensão ciclo projeções expectativas inflação.votaram por decisão seguintes membros comitê : ilan goldfajn ( presidente ) , carlos viana carvalho , isaac sidney menezes ferreira , maurício costa moura , otávio ribeiro damaso , paulo sérgio neves souza , reinaldo le grazie , sidnei corrêa marques tiago couto berriel .",0
"​o copom decidiu , por unanimidade , reduzir taxa selic 0,25 ponto percentual , 6,75 % a.a.a atualização cenário básico copom pode descrita com seguintes observações : conjunto indicadores atividade econômica divulgados desde última reunião copom mostra recuperação consistente economia brasileira ; cenário externo mostrado favorável , medida atividade econômica cresce globalmente . contribuído até momento manter apetite risco relação economias emergentes , apesar volatilidade recente condições financeiras economias avançadas ; comitê julga cenário básico inflação evoluído , boa medida , conforme esperado . comportamento inflação permanece favorável , com diversas medidas inflação subjacente níveis confortáveis baixos , inclusive componentes sensíveis ciclo econômico política monetária ; expectativas inflação 2018 apuradas pesquisa focus encontram-se torno 3,9 % . projeções 2019 2020 mantiveram-se torno 4,25 % 4,0 % , respectivamente ; eno cenário com trajetórias taxas juros câmbio extraídas pesquisa focus , projeções copom situam-se torno 4,2 % 2018 2019. cenário supõe trajetória juros encerra 2018 6,75 % 2019 8,0 % .o comitê ressalta cenário básico inflação envolve fatores risco ambas direções . por lado , combinação ( i ) possíveis efeitos secundários choque favorável preços alimentos inflação bens industriais níveis correntes baixos ( ii ) possível propagação , por mecanismos inerciais , nível baixo inflação pode produzir trajetória prospectiva abaixo esperado . por outro lado , ( iii ) frustração expectativas sobre continuidade reformas ajustes necessários economia brasileira pode afetar prêmios risco elevar trajetória inflação horizonte relevante política monetária . risco intensifica caso ( iv ) reversão corrente cenário externo favorável economias emergentes.considerando cenário básico , balanço riscos amplo conjunto informações disponíveis , copom decidiu , por unanimidade , redução taxa básica juros 0,25 ponto percentual , 6,75 % a.a. comitê entende movimento compatível com convergência inflação meta horizonte relevante condução política monetária , inclui anos-calendário 2018 , com peso menor gradualmente crescente , 2019.o copom entende conjuntura econômica prescreve política monetária estimulativa , , com taxas juros abaixo taxa estrutural . comitê enfatiza processo reformas ajustes necessários economia brasileira contribui queda taxa juros estrutural . estimativas dessa taxa continuamente reavaliadas comitê.a evolução cenário básico , linha com esperado , estágio ciclo flexibilização tornaram adequada redução taxa básica juros 0,25 ponto percentual nesta reunião . próxima reunião , caso cenário básico evolua conforme esperado , comitê vê , neste momento , adequada interrupção processo flexibilização monetária . visão próxima reunião pode alterar levar flexibilização monetária moderada adicional , caso mudanças evolução cenário básico balanço riscos . copom ressalta próximos passos política monetária continuarão dependendo evolução atividade econômica , balanço riscos , possíveis reavaliações estimativa extensão ciclo projeções expectativas inflação.votaram por decisão seguintes membros comitê : ilan goldfajn ( presidente ) , carlos viana carvalho , isaac sidney menezes ferreira , maurício costa moura , otávio ribeiro damaso , paulo sérgio neves souza , reinaldo le grazie , sidnei corrêa marques tiago couto berriel .",0
"copom decidiu , por unanimidade , reduzir taxa selic 0,25 ponto percentual , 6,50 % a.a.a atualização cenário básico copom pode descrita com seguintes observações : conjunto indicadores atividade econômica mostra recuperação consistente economia brasileira ; cenário externo mostrado favorável , medida atividade econômica cresce globalmente . contribuído até momento manter apetite risco relação economias emergentes ; comitê julga cenário básico inflação evoluiu forma benigna esperado nesse início ano . comportamento inflação permanece favorável , com diversas medidas inflação subjacente níveis baixos , inclusive componentes sensíveis ciclo econômico política monetária ; expectativas inflação 2018 apuradas pesquisa focus encontram-se torno 3,6 % . expectativas 2019 2020 situam-se torno 4,2 % 4,0 % , respectivamente ; eno cenário com trajetórias taxas juros câmbio extraídas pesquisa focus , projeções copom situam-se torno 3,8 % 2018 4,1 % 2019. cenário supõe trajetória juros encerra 2018 6,5 % 2019 8,0 % .o comitê ressalta , cenário básico inflação , permanecem fatores risco ambas direções . por lado , ( i ) possível propagação , por mecanismos inerciais , nível baixo inflação pode produzir trajetória prospectiva abaixo esperado . por outro lado , ( ii ) frustração expectativas sobre continuidade reformas ajustes necessários economia brasileira pode afetar prêmios risco elevar trajetória inflação horizonte relevante política monetária . risco intensifica caso ( iii ) reversão corrente cenário externo favorável economias emergentes.considerando cenário básico , balanço riscos amplo conjunto informações disponíveis , copom decidiu , por unanimidade , redução taxa básica juros 0,25 ponto percentual , 6,50 % a.a. comitê entende movimento compatível com convergência inflação meta horizonte relevante condução política monetária , inclui anos-calendário 2018 , com peso gradualmente crescente , 2019.o copom entende conjuntura econômica prescreve política monetária estimulativa , , com taxas juros abaixo taxa estrutural . comitê enfatiza processo reformas ajustes necessários economia brasileira contribui queda taxa juros estrutural . estimativas dessa taxa continuamente reavaliadas comitê.a evolução cenário básico tornou adequada redução taxa básica juros 0,25 ponto percentual nesta reunião . próxima reunião , comitê vê , neste momento , apropriada flexibilização monetária moderada adicional . comitê julga estímulo adicional mitiga risco postergação convergência inflação rumo metas . visão próxima reunião pode alterar levar interrupção processo flexibilização monetária , caso dessa mitigação mostrar desnecessária . reuniões além próxima , salvo mudanças adicionais relevantes cenário básico balanço riscos inflação , comitê vê adequada interrupção processo flexibilização monetária , visando avaliar próximos passos , tendo vista horizonte relevante naquele momento . copom ressalta próximos passos política monetária continuarão dependendo evolução atividade econômica , balanço riscos , possíveis reavaliações estimativa extensão ciclo projeções expectativas inflação.votaram por decisão seguintes membros comitê : ilan goldfajn ( presidente ) , carlos viana carvalho , isaac sidney menezes ferreira , maurício costa moura , otávio ribeiro damaso , paulo sérgio neves souza , reinaldo le grazie , sidnei corrêa marques tiago couto berriel .",1
