sentence,label
"copom unanimously decided reduce selic rate one percentage point , 8.25 percent per year , without bias.the following observations provide update copom 's baseline scenario : set indicators economic activity released since last copom meeting consistent gradual recovery brazilian economy ; global outlook favorable , global economic activity remains gradual recovery path , without pressuring financial conditions advanced economies . supports risk appetite towards emerging economies ; inflation developments remain favorable , various measures underlying inflation running low levels . includes components sensitive business cycle monetary policy ; inflation expectations collected focus survey edged around 3.4 % 2017 remained around 4.2 % 2018. expectations 2019 around 4.25 % , expectations 2020 around 4.00 % ; andthe copom 's inflation projections scenario interest rate exchange rate paths extracted focus survey retreated around 3.3 % 2017 , increased around 4.4 % 2018. scenario assumes path policy interest rate ends 2017 7.25 % , edges 7.00 % early 2018 reaches 7.5 % end year.the committee emphasizes baseline scenario involves risks directions . one hand , combination ( ) possible second-round effects ongoing favorable food price shock low current levels industrial goods inflation , ( ii ) possible propagation inertial mechanisms low level current inflation , including components sensitive business cycle monetary policy , may lead lower-than-expected prospective inflation trajectory . hand , ( iii ) frustration expectations regarding continuation reforms necessary adjustments brazilian economy may affect risk premia increase path inflation relevant horizon conduct monetary policy . risk intensifies case ( iv ) reversal current benign global outlook emerging economies.taking account baseline scenario , balance risks , wide array available information , copom unanimously decided reduce selic rate one percentage point , 8.25 percent per year , without bias . committee judges convergence inflation 4.5 % target relevant horizon conduct monetary policy , includes 2018 , compatible monetary easing process.the committee judges economic conditions prescribe accommodative monetary policy , i.e. , interest rates structural level.the copom emphasizes evolution reforms , recently approved credit policy measures , adjustments brazilian economy contributes reduction structural interest rate . committee continue reassess estimates rate time.the copom emphasizes economic conditions allowed pace monetary easing meeting . regarding next copom meeting , provided committees baseline scenario evolve expected , taking account stage monetary easing cycle , time copom views moderate reduction pace easing appropriate . addition , circumstances , copom foresees gradual ending cycle . notwithstanding perspectives , copom emphasizes monetary easing process continue depend evolution economic activity , balance risks , possible reassessments extension cycle , inflation forecasts expectations.the following members committee",0
"copom unanimously decided reduce selic rate 0.75 percentage point , 7.50 percent per year , without bias.the following observations provide update copom 's baseline scenario : set indicators economic activity released since last copom meeting consistent gradual recovery brazilian economy ; global outlook favorable , global economic activity remains gradual recovery path , without exerting excessive pressure financial conditions advanced economies . supports risk appetite towards emerging economies ; committee judges baseline inflation scenario evolved expected . inflation developments remain favorable , various measures underlying inflation running comfortable levels . includes components sensitive business cycle monetary policy ; inflation expectations collected focus survey retreated around 3.1 % 2017 4.0 % 2018. expectations 2019 2020 around 4.25 % 4.0 % , respectively ; andthe copom 's inflation projections scenario interest rate exchange rate paths extracted focus survey stand around 3.3 % 2017 , 4.3 % 2018 , 4.2 % 2019. scenario assumes path policy interest rate ends 2017 2018 7.0 % , increases 8.0 % course 2019.the committee emphasizes baseline scenario involves risks directions . one hand , combination ( ) possible second-round effects favorable food price shock low current levels industrial goods inflation , ( ii ) possible propagation inertial mechanisms low inflation levels may lead lower-than-expected prospective inflation trajectory . hand , ( iii ) frustration expectations regarding continuation reforms necessary adjustments brazilian economy may affect risk premia increase path inflation relevant horizon conduct monetary policy . risk intensifies case ( iv ) reversal current benign global outlook emerging economies.taking account baseline scenario , balance risks , wide array available information , copom unanimously decided reduce selic rate 0.75 percentage point , 7.50 percent per year , without bias . committee judges convergence inflation target relevant horizon conduct monetary policy , includes 2018 2019 , compatible monetary easing process.the committee judges economic conditions prescribe accommodative monetary policy , i.e. , interest rates structural level.the copom emphasizes evolution reforms necessary adjustments brazilian economy contributes reduction structural interest rate . committee continue reassess estimates rate time.the evolution baseline scenario , line expectations , stage monetary easing cycle made appropriate reduce selic rate 0.75 percentage point copom meeting . regarding next meeting , provided committee 's baseline scenario evolves expected , taking account stage monetary easing cycle , time copom views moderate reduction pace easing appropriate . copom emphasizes monetary easing process continue depend evolution economic activity , balance risks , possible reassessments extension cycle , inflation forecasts expectations.the following members committee",0
"copom unanimously decided reduce selic rate 0.5 percentage point , 7.0 percent per year , without bias.the following observations provide update copom 's baseline scenario : set indicators economic activity released since last copom meeting consistent gradual recovery brazilian economy ; global outlook favorable , global economic activity remains gradual recovery path , without exerting excessive pressure financial conditions advanced economies . supports risk appetite towards emerging economies ; committee judges baseline inflation scenario evolved , large extent , expected . inflation developments remain favorable , various measures underlying inflation running comfortable low levels . includes components sensitive business cycle monetary policy ; inflation expectations 2017 collected focus survey retreated around 3.0 % . expectations 2018 , 2019 , 2020 remain around 4.0 % , 4.25 % , 4.0 % , respectively ; andthe copom 's inflation projections scenario interest rate exchange rate paths extracted focus survey stand around 2.9 % 2017 , 4.2 % 2018 , 4.2 % 2019. scenario assumes path policy interest rate ends 2017 2018 7.0 % , 2019 8.0 % .the committee emphasizes baseline scenario involves risks directions . one hand , combination ( ) possible second-round effects favorable food price shock low current levels industrial goods inflation , ( ii ) possible propagation inertial mechanisms low inflation levels may lead lower-than-expected prospective inflation trajectory . hand , ( iii ) frustration expectations regarding continuation reforms necessary adjustments brazilian economy may affect risk premia increase path inflation relevant horizon conduct monetary policy . risk intensifies case ( iv ) reversal current benign global outlook emerging economies.taking account baseline scenario , balance risks , wide array available information , copom unanimously decided reduce selic rate 0.5 percentage point , 7.0 percent per year , without bias . committee judges convergence inflation target relevant horizon conduct monetary policy , includes 2018 2019 , compatible monetary easing process.the committee judges economic conditions prescribe accommodative monetary policy , i.e. , interest rates structural level.the copom emphasizes evolution reforms necessary adjustments brazilian economy contributes reduction structural interest rate . committee continue reassess estimates rate time.the evolution baseline scenario , line expectations , stage monetary easing cycle made appropriate reduce selic rate 0.5 percentage point copom meeting . regarding next meeting , provided committees baseline scenario evolves expected , taking account stage monetary easing cycle , time copom views additional moderate reduction pace easing appropriate . committee views guidance susceptible changes baseline scenario balance risks previous meetings . going forward , committee judges current stage cycle recommends caution conducting monetary policy . copom emphasizes monetary easing process continue depend evolution economic activity , balance risks , possible reassessments extension cycle , inflation forecasts expectations.the following members committee",0
"copom unanimously decided reduce selic rate 0.25 percentage point , 6.75 percent per year.the following observations provide update copom 's baseline scenario : set indicators economic activity released since last copom meeting shows consistent recovery brazilian economy ; global outlook favorable , economies grow worldwide . far contributed support risk appetite towards emerging economies , notwithstanding recent volatility financial conditions advanced economies ; committee judges baseline inflation scenario evolved , large extent , expected . inflation developments remain favorable , various measures underlying inflation running comfortable low levels . includes components sensitive business cycle monetary policy ; inflation expectations 2018 collected focus survey around 3.9 % . expectations 2019 2020 remain around 4.25 % 4.0 % , respectively ; andthe copom 's inflation projections scenario interest rate exchange rate paths extracted focus survey stand around 4.2 % 2018 2019. scenario assumes path policy interest rate ends 2018 6.75 % , 2019 8.0 % .the committee emphasizes baseline scenario involves risks directions . one hand , combination ( ) possible second-round effects favorable food price shock low current levels industrial goods inflation , ( ii ) possible propagation inertial mechanisms low inflation levels may lead lower-than-expected prospective inflation trajectory . hand , ( iii ) frustration expectations regarding continuation reforms necessary adjustments brazilian economy may affect risk premia increase path inflation relevant horizon conduct monetary policy . risk intensifies case ( iv ) reversal current benign global outlook emerging economies.taking account baseline scenario , balance risks , wide array available information , copom unanimously decided reduce selic rate 0.25 percentage point , 6.75 percent per year . committee judges decision consistent convergence inflation target relevant horizon conduct monetary policy , includes 2018 , smaller gradually increasing weight , 2019.the committee judges economic conditions prescribe accommodative monetary policy , i.e. , interest rates structural level.the copom emphasizes evolution reforms necessary adjustments brazilian economy contributes reduction structural interest rate . committee continue reassess estimates rate time.the evolution baseline scenario , line expectations , stage monetary easing cycle made appropriate reduce selic rate 0.25 percentage point copom meeting . regarding next meeting , provided committee 's baseline scenario evolves expected , time copom views interruption monetary easing process appropriate . view regarding next copom meeting might change favor additional moderate monetary easing , committee 's baseline scenario balance risks change . copom emphasizes next steps conduct monetary policy continue depend evolution economic activity , balance risks , possible reassessments extension cycle , inflation forecasts expectations.the following members committee",0
"copom unanimously decided reduce selic rate 0.25 percentage point , 6.50 percent per year.the following observations provide update copom 's baseline scenario : set indicators economic activity shows consistent recovery brazilian economy ; global outlook favorable , economies grow worldwide . far contributed support risk appetite towards emerging economies ; committee judges baseline inflation scenario evolved benign fashion expected since turn year . inflation developments remain favorable , various measures underlying inflation running low levels . includes components sensitive business cycle monetary policy ; inflation expectations 2018 collected focus survey around 3.6 % . expectations 2019 2020 around 4.2 % 4.0 % , respectively ; andthe copom 's inflation projections scenario interest rate exchange rate paths extracted focus survey stand around 3.8 % 2018 , 4.1 % 2019. scenario assumes path policy interest rate ends 2018 6.5 % , 2019 8.0 % .the committee emphasizes risks around baseline scenario remain directions . one hand , ( ) possible propagation inertial mechanisms low inflation levels may lead lower-than-expected prospective inflation trajectory . hand , ( ii ) frustration expectations regarding continuation reforms necessary adjustments brazilian economy may affect risk premia increase path inflation relevant horizon conduct monetary policy . risk intensifies case ( iii ) reversal current benign global outlook emerging economies.taking account baseline scenario , balance risks , wide array available information , copom unanimously decided reduce selic rate 0.25 percentage point , 6.50 percent per year . committee judges decision consistent convergence inflation target relevant horizon conduct monetary policy , includes 2018 , gradually increasing weight , 2019.the committee judges economic conditions prescribe accommodative monetary policy , i.e. , interest rates structural level.the copom emphasizes evolution reforms necessary adjustments brazilian economy contributes reduction structural interest rate . committee continue reassess estimates rate time.the evolution baseline scenario made appropriate reduce selic rate 0.25 percentage point copom meeting . regarding next meeting , time copom views additional moderate monetary easing appropriate . committee judges additional stimulus mitigates risk delayed convergence inflation toward targets . view regarding next copom meeting might change favor interruption monetary easing process , risk mitigation proves unnecessary . beyond next meeting , absent relevant additional changes baseline scenario balance risks , copom deems appropriate interrupt monetary easing process , aim evaluating next steps , light relevant horizon monetary policy time . copom emphasizes next steps conduct monetary policy continue depend evolution economic activity , balance risks , possible reassessments extension cycle , inflation projections expectations.the following members committee",1
"copom unanimously decided maintain selic rate 6.50 % p.a.the following observations provide update copom 's baseline scenario : latest indicators show softening economic activity context consistent , albeit gradual , recovery brazilian economy ; global outlook become challenging showed volatility . evolution risks associated , large extent , normalization interest rates advanced economies led adjustments international financial markets . result , risk appetite towards emerging economies diminished ; committee judges inflation developments remain favorable , various measures underlying inflation running still low levels . includes components sensitive business cycle monetary policy ; inflation expectations 2018 collected focus survey around 3.5 % . expectations 2019 2020 around 4.0 % ; andthe copom 's inflation projections scenario interest rate exchange rate paths extracted focus survey stand around 3.6 % 2018 , 3.9 % 2019. scenario assumes path policy interest rate ends 2018 6.5 % p.a. , 2019 8.0 % p.a. , path exchange rate ends 2018 2019 r $ /us $ 3.40. scenario constant interest rate , 6.50 % p.a. , constant exchange rate , r $ /us $ 3.60 * , projections 2018 2019 stand around 4.0 % .the committee emphasizes risks around baseline scenario remain directions . one hand , ( ) possible propagation inertial mechanisms low inflation levels may lead lower-than-expected prospective inflation trajectory . hand , ( ii ) frustration expectations regarding continuation reforms necessary adjustments brazilian economy may affect risk premia increase path inflation relevant horizon conduct monetary policy . risk intensifies case ( iii ) changes global outlook emerging economies . latter risk intensified since last copom meeting.the copom judges base decisions evolution inflation projections expectations , balance risks , economic activity . external shocks lead responses second-round effects might produce prospective inflation ( , propagation prices economy directly affected shock ) . shocks , however , may change balance risks reducing chances inflation remain target relevant horizon monetary policy , possible second-round effects.taking account baseline scenario , balance risks , wide array available information , copom unanimously decided maintain selic rate 6.50 % p.a . committee judges decision reflects recent change balance risks prospective inflation consistent convergence inflation target relevant horizon conduct monetary policy , includes 2018 , greater extent , 2019.the committee reiterates economic conditions prescribe accommodative monetary policy , i.e. , interest rates structural level.the copom emphasizes evolution reforms necessary adjustments brazilian economy contributes reduction structural interest rate . committee continue reassess estimates rate time.in copoms assessment , evolution baseline scenario , mainly , balance risks made unnecessary ease monetary policy order mitigate risk delayed convergence inflation toward targets . regarding next meetings , committee deems appropriate maintain policy rate current level . copom emphasizes next steps conduct monetary policy continue depend evolution economic activity , balance risks , inflation projections expectations.the following members committee",2
"copom unanimously decided maintain selic rate 6.50 % p.a.the following observations provide update copom 's baseline scenario : temporary halt transportation sector may makes difficult assess recent evolution economic activity . april data suggest consistent activity relative previous months . indicators may possibly june , however , likely reflect effects aforementioned halt . baseline scenario entertains continuation recovery economic activity brazilian economy , gradual pace ; global outlook remained challenging showed volatility . evolution risks associated , large extent , normalization interest rates advanced economies led adjustments international financial markets . result , risk appetite towards emerging economies diminished ; committee judges , short run , inflation reflect significant temporary upward pressures stemming halt transportation sector relative price changes . measures underlying inflation still running low levels . includes components sensitive business cycle monetary policy ; inflation expectations 2018 2019 collected focus survey around 3.9 % 4.1 % , respectively . expectations 2020 around 4.0 % ; andthe copom 's inflation projections scenario interest rate exchange rate paths extracted focus survey stand around 4.2 % 2018 , 3.7 % 2019. scenario assumes path policy interest rate ends 2018 6.5 % p.a. , 2019 8.0 % p.a. , path exchange rate ends 2018 r $ /us $ 3.63 2019 r $ /us $ 3.60. scenario constant interest rate , 6.50 % p.a. , constant exchange rate , r $ /us $ 3.70 * , projections 2018 2019 stand around 4.2 % 4.1 % , respectively.the committee emphasizes risks around baseline scenario remain directions . one hand , ( ) possible propagation inertial mechanisms low inflation levels past may lead lower-than-expected prospective inflation trajectory . hand , ( ii ) frustration expectations regarding continuation reforms necessary adjustments brazilian economy may affect risk premia increase path inflation relevant horizon conduct monetary policy . risk intensifies case ( iii ) changes global outlook emerging economies . latter risk intensified since previous copom meeting , whereas risk inflation would remain significantly target relevant horizon diminished.taking account baseline scenario , balance risks , wide array available information , copom unanimously decided maintain selic rate 6.50 % p.a . committee judges decision reflects baseline scenario prospective inflation associated balance risks consistent convergence inflation target relevant horizon conduct monetary policy , includes 2018 , mainly , 2019.the committee reiterates economic conditions prescribe accommodative monetary policy , i.e. , interest rates structural level.the copom emphasizes evolution reforms necessary adjustments brazilian economy essential maintain low inflation medium long run , reduction structural interest rate , sustainable recovery economy.the copom judges base decisions evolution inflation projections expectations , balance risks , economic activity . shocks produce relative price changes lead monetary policy response possible second-round effects ( i.e. , propagation prices economy directly affected shock ) .it second-round effects shocks may affect inflation projections expectations , change balance risks . effects may mitigated level economic slack inflation expectations anchored around targets . therefore , mechanical relationship recent shocks conduct monetary policy.in copom 's assessment , evolution baseline scenario balance risks prescribes keeping selic rate current level . copom emphasizes next steps conduct monetary policy continue depend evolution economic activity , balance risks , inflation projections expectations.the following members committee",2
"copom unanimously decided maintain selic rate 6.50 % p.a.the following observations provide update copom 's baseline scenario : recent indicators economic activity reflect effects temporary halt transportation sector , evidence subsequent recovery . baseline scenario entertains continuation recovery economic activity brazilian economy , gradual pace envisaged prior halt ; global outlook showed accommodation recently , remains challenging . main risks associated normalization interest rates advanced economies uncertainty regarding global trade . risk appetite towards emerging economies remained relatively stable , level observed earlier year ; june inflation reflected significant upward pressure halt transportation sector relative price changes . recent data corroborate view effects temporary . measures underlying inflation still running low levels . includes components sensitive business cycle monetary policy ; inflation expectations 2018 2019 collected focus survey around 4.1 % . expectations 2020 2021 around 4.0 % ; andthe copom 's inflation projections scenario interest rate exchange rate paths extracted focus survey stand around 4.2 % 2018 , 3.8 % 2019. scenario assumes path policy interest rate ends 2018 6.5 % p.a. , 2019 8.0 % p.a. , path exchange rate ends 2018 r $ /us $ 3.70 2019 level . scenario constant interest rate , 6.50 % p.a. , constant exchange rate , r $ /us $ 3.75 * , projections 2018 2019 stand around 4.2 % 4.1 % , respectively.the committee emphasizes risks around baseline scenario remain directions . one hand , ( ) possible propagation inertial mechanisms low inflation levels past high level economic slack may lead lower-than-expected prospective inflation trajectory . hand , ( ii ) frustration expectations regarding continuation reforms necessary adjustments brazilian economy may affect risk premia increase path inflation relevant horizon conduct monetary policy . risk intensifies case ( iii ) global outlook emerging economies deteriorates . committee judges latter risks remain higher levels.taking account baseline scenario , balance risks , wide array available information , copom unanimously decided maintain selic rate 6.50 % p.a . committee judges decision reflects baseline scenario prospective inflation associated balance risks consistent convergence inflation target relevant horizon conduct monetary policy , includes 2019.the committee reiterates economic conditions prescribe accommodative monetary policy , i.e. , interest rates structural level.the copom emphasizes evolution reforms necessary adjustments brazilian economy essential maintain low inflation medium long run , reduction structural interest rate , sustainable economic recovery . committee stresses perception continuation reform agenda affects current expectations macroeconomic projections.the copom judges base decisions evolution inflation projections expectations , balance risks , economic activity . shocks produce relative price changes lead monetary policy response possible second-round effects ( i.e. , propagation prices economy directly affected shock ) . second-round effects shocks may affect inflation projections expectations , change balance risks . effects may mitigated level economic slack inflation expectations anchored around targets . therefore , mechanical relationship recent shocks conduct monetary policy.the committee judges effects recent shocks inflation revealing temporary , important follow baseline scenario associated risks , assess possible persistent effects shocks inflation ( i.e. , second-round effects ) .in copoms assessment , evolution baseline scenario balance risks prescribes keeping selic rate current level . copom emphasizes next steps conduct monetary policy continue depend evolution economic activity , balance risks , inflation projections expectations.the following members committee",2
"copom unanimously decided maintain selic rate 6.50 % p.a.the following observations provide update copom 's baseline scenario : recent indicators economic activity point recovery brazilian economy , gradual pace envisaged early year ; global outlook remains challenging , reduction risk appetite towards emerging economies . main risks continue associated normalization interest rates advanced economies uncertainty regarding global trade ; committee judges various measures underlying inflation running appropriate levels . includes components sensitive business cycle monetary policy ; inflation expectations 2018 2019 collected focus survey around 4.1 % . expectations 2020 remain around 4.0 % , regarding 2021 retreated around 3.9 % ; andthe copom 's inflation projections scenario interest rate exchange rate paths extracted focus survey stand around 4.1 % 2018 , 4.0 % 2019. scenario assumes path policy interest rate ends 2018 6.5 % p.a. , 2019 8.0 % p.a. , path exchange rate ends 2018 r $ /us $ 3.83 , 2019 r $ /us $ 3.75. scenario constant interest rate , 6.50 % p.a. , constant exchange rate , r $ /us $ 4.15 * , projections 2018 2019 stand around 4.4 % 4.5 % , respectively.the committee emphasizes risks around baseline scenario remain directions . one hand , ( ) high level economic slack may lead lower-than-expected prospective inflation trajectory . hand , ( ii ) frustration expectations regarding continuation reforms necessary adjustments brazilian economy may affect risk premia increase path inflation relevant horizon conduct monetary policy . risk intensifies case ( iii ) global outlook emerging economies deteriorates . committee judges latter risks increased.taking account baseline scenario , balance risks , wide array available information , copom unanimously decided maintain selic rate 6.50 % p.a . committee judges decision reflects baseline scenario prospective inflation associated balance risks consistent convergence inflation target relevant horizon conduct monetary policy , includes 2019.the copom emphasizes evolution reforms necessary adjustments brazilian economy essential maintain low inflation medium long run , reduction structural interest rate , sustainable economic recovery . committee stresses perception continuation reform agenda affects current expectations macroeconomic projections.the copom judges base decisions evolution inflation projections expectations , balance risks , economic activity . shocks produce relative price changes lead monetary policy response possible second-round effects ( i.e. , propagation prices economy directly affected shock ) . second-round effects shocks may affect inflation projections expectations , change balance risks . effects may mitigated level economic slack inflation expectations anchored around targets . therefore , mechanical relationship recent shocks conduct monetary policy.the copom reiterates economic conditions still prescribe stimulative monetary policy , i.e. , interest rates structural level . stimulus begin removed gradually outlook inflation relevant horizon conduct monetary policy and/or balance risks worsen.in copom 's assessment , evolution baseline scenario balance risks prescribes keeping selic rate current level . copom emphasizes next steps conduct monetary policy continue depend evolution economic activity , balance risks , inflation projections expectations.the following members committee",2
"copom unanimously decided maintain selic rate 6.50 % p.a.the following observations provide update copom 's baseline scenario : recent data economic activity continue indicate recovery brazilian economy , gradual pace envisaged early year ; global outlook remains challenging , risk appetite towards emerging economies levels seen early year . main risks continue associated normalization interest rates advanced economies uncertainty regarding global trade ; committee judges various measures underlying inflation running appropriate levels . includes components sensitive business cycle monetary policy ; inflation expectations 2018 , 2019 2020 collected focus survey around 4.4 % , 4.2 % 4.0 % , respectively . expectations 2021 remain around 3.9 % ; andthe copom 's inflation projections scenario interest rate exchange rate paths extracted focus survey stand around 4.4 % 2018 , 4.2 % 2019 , 3.7 % 2020. scenario assumes path selic rate ends 2018 6.5 % p.a. , increases 8 % p.a . course 2019 , remains level end 2020. also assumes path exchange rate ends 2018 r $ /us $ 3.71 , 2019 r $ /us $ 3.80 , 2020 r $ /us $ 3.75. scenario constant interest rate , 6.50 % p.a. , constant exchange rate , r $ /us $ 3.70 * , projections 2018 , 2019 , 2020 stand around 4.4 % , 4.2 % , 4.1 % , respectively.the committee emphasizes risks around baseline scenario remain directions , higher weight last two risks . one hand , ( ) high level economic slack may lead lower-than-expected prospective inflation trajectory . hand , ( ii ) frustration expectations regarding continuation reforms necessary adjustments brazilian economy may affect risk premia increase path inflation relevant horizon conduct monetary policy . risk intensifies case ( iii ) global outlook emerging economies deteriorates . committee judges degree asymmetry balance risks diminished since previous meeting.taking account baseline scenario , balance risks , wide array available information , copom unanimously decided maintain selic rate 6.50 % p.a . committee judges decision reflects baseline scenario prospective inflation associated balance risks consistent convergence inflation target relevant horizon conduct monetary policy , includes 2019 , smaller weight , 2020.the copom emphasizes evolution reforms necessary adjustments brazilian economy essential maintain low inflation medium long run , reduction structural interest rate , sustainable economic recovery . committee stresses perception continuation reform agenda affects current expectations macroeconomic projections.the copom judges base decisions evolution inflation projections expectations , balance risks , economic activity . shocks produce relative price changes lead monetary policy response possible second-round effects ( i.e. , propagation prices economy directly affected shock ) . second-round effects shocks may affect inflation projections expectations , change balance risks . effects may mitigated level economic slack inflation expectations anchored around targets . therefore , mechanical relationship recent shocks conduct monetary policy.the copom reiterates economic conditions still prescribe stimulative monetary policy , i.e. , interest rates structural level . stimulus begin removed gradually outlook inflation relevant horizon conduct monetary policy and/or balance risks worsen.in copoms assessment , evolution baseline scenario balance risks prescribes keeping selic rate current level . copom emphasizes next steps conduct monetary policy continue depend evolution economic activity , balance risks , inflation projections expectations.the following members committee",2
"copom unanimously decided maintain selic rate 6.50 % p.a.the following observations provide update copom 's baseline scenario : recent data economic activity continue indicate gradual recovery brazilian economy ; global outlook remains challenging emerging economies . main risks associated increase risk aversion global financial markets , normalization interest rates advanced economies , uncertainty regarding global trade ; committee judges various measures underlying inflation running appropriate comfortable levels . includes components sensitive business cycle monetary policy ; inflation expectations 2018 , 2019 2020 collected focus survey around 3.7 % , 4.1 % 4.0 % , respectively . expectations 2021 around 3.75 % ; andthe copom 's inflation projections scenario interest rate exchange rate paths extracted focus survey stand around 3.7 % 2018 , 3.9 % 2019 , 3.6 % 2020. scenario assumes path selic rate ends 2018 6.5 % p.a. , increases 7.5 % p.a . course 2019 , reaches 8.0 % p.a . 2020. also assumes path exchange rate ends 2018 r $ /us $ 3.78 , ends 2019 2020 r $ /us $ 3.80. scenario constant interest rate , 6.5 % p.a. , constant exchange rate , r $ /us $ 3.85 * , projections 2018 , 2019 , 2020 stand around 3.7 % , 4.0 % , 4.0 % , respectively.the committee emphasizes risks around baseline scenario remain directions , larger weight last two risks . one hand , ( ) high level economic slack may lead lower-than-expected prospective inflation trajectory . hand , ( ii ) frustration expectations regarding continuation reforms necessary adjustments brazilian economy may affect risk premia increase path inflation relevant horizon conduct monetary policy . risk intensifies case ( iii ) global outlook emerging economies deteriorates . committee judges risk ( ) increased , whereas risk ( ii ) moderated.taking account baseline scenario , balance risks , wide array available information , copom unanimously decided maintain selic rate 6.50 % p.a . committee judges decision reflects baseline scenario prospective inflation associated balance risks , consistent convergence inflation target relevant horizon conduct monetary policy , includes 2019 , smaller weight , 2020.the copom reiterates economic conditions prescribe stimulative monetary policy , i.e. , interest rates structural level.the copom emphasizes evolution reforms necessary adjustments brazilian economy essential maintain low inflation medium long run , reduction structural interest rate , sustainable economic recovery . committee stresses perception continuation reform agenda affects current expectations macroeconomic projections.in copom 's assessment , evolution baseline scenario balance risks prescribes keeping selic rate current level . copom emphasizes next steps conduct monetary policy continue depend evolution economic activity , balance risks , inflation projections expectations.the following members committee",2
"copom unanimously decided maintain selic rate 6.50 % p.a.the following observations provide update copom 's baseline scenario : recent data economic activity continue indicate gradual recovery brazilian economy ; global outlook remains challenging , despite decline risks change composition . one hand , short-term risks associated normalization interest rates advanced economies receded . hand , increase risks related slowdown global growth , result several uncertainties , trade conflict brexit.the committee judges various measures underlying inflation running appropriate comfortable levels . includes components sensitive business cycle monetary policy ; inflation expectations 2019 , 2020 2021 collected focus survey around 3.9 % , 4.0 % 3.75 % , respectively ; andthe copom 's inflation projections scenario interest rate exchange rate paths extracted focus survey stand around 3.9 % 2019 3.8 % 2020. scenario assumes path selic rate ends 2019 6.5 % p.a . increases 8.0 % p.a . course 2020. also assumes path exchange rate ends 2019 r $ /us $ 3.7 , 2020 r $ /us $ 3.75. scenario constant interest rate , 6.5 % p.a. , constant exchange rate , r $ /us $ 3.70 * , projections 2019 2020 stand around 3.9 % 4.0 % , respectively.the committee emphasizes risks around baseline scenario remain directions , larger weight last two risks , thus asymmetry . one hand , ( ) high level economic slack may lead lower-than-expected prospective inflation trajectory . hand , ( ii ) frustration expectations regarding continuation reforms necessary adjustments brazilian economy may affect risk premia increase path inflation relevant horizon conduct monetary policy . risk intensifies case ( iii ) global outlook emerging economies deteriorates . committee judges , since previous meeting , notably related global outlook , inflationary risks moderated.taking account baseline scenario , balance risks , wide array available information , copom unanimously decided maintain selic rate 6.50 % p.a . committee judges decision reflects baseline scenario prospective inflation associated balance risks , consistent convergence inflation target relevant horizon conduct monetary policy , includes 2019 , smaller gradually increasing weight , 2020.the copom reiterates economic conditions prescribe stimulative monetary policy , i.e. , interest rates structural level.the copom emphasizes evolution reforms necessary adjustments brazilian economy essential maintain low inflation medium long run , reduction structural interest rate , sustainable economic recovery . committee stresses perception continuation reform agenda affects current expectations macroeconomic projections.in copom 's assessment , evolution baseline scenario balance risks prescribes keeping selic rate current level . copom emphasizes next steps conduct monetary policy continue depend evolution economic activity , balance risks , inflation projections expectations.the copom asserts caution , serenity , perseverance monetary policy decisions , even face volatile scenarios , instrumental pursuing primary objective keeping inflation path towards targets.the following members committee",2
"copom unanimously decided maintain selic rate 6.50 % p.a.the following observations provide update copom 's baseline scenario : recent data economic activity came expectations . nevertheless , brazilian economy remains gradual recovery path ; global outlook remains challenging . one hand , risks associated normalization interest rates advanced economies receded since previous copom meeting . hand , risks associated slowdown global growth , result several uncertainties , elevated ; committee judges various measures underlying inflation running appropriate comfortable levels . includes components sensitive business cycle monetary policy ; inflation expectations 2019 , 2020 2021 collected focus survey around 3.9 % , 4.0 % 3.75 % , respectively ; andthe copom 's inflation projections scenario interest rate exchange rate paths extracted focus survey stand around 3.9 % 2019 3.8 % 2020. scenario assumes path selic rate ends 2019 6.5 % p.a . increases 7.75 % p.a . course 2020. also assumes path exchange rate ends 2019 r $ /us $ 3.70 , 2020 r $ /us $ 3.75. scenario constant interest rate , 6.5 % p.a. , constant exchange rate , r $ /us $ 3.85 * , projections 2019 2020 stand around 4.1 % 4.0 % , respectively.the committee emphasizes risks around baseline scenario remain directions . one hand , ( ) high level economic slack may lead lower-than-expected prospective inflation trajectory . hand , ( ii ) frustration expectations regarding continuation reforms necessary adjustments brazilian economy may affect risk premia increase path inflation relevant horizon conduct monetary policy . risk ( ii ) intensifies case ( iii ) global outlook emerging economies deteriorates . committee judges balance risks symmetric.taking account baseline scenario , balance risks , wide array available information , copom unanimously decided maintain selic rate 6.50 % p.a . committee judges decision reflects baseline scenario prospective inflation associated balance risks , consistent convergence inflation target relevant horizon conduct monetary policy , includes 2019 , gradually increasing weight , 2020.the copom reiterates economic conditions prescribe stimulative monetary policy , i.e. , interest rates structural level.the copom emphasizes evolution reforms necessary adjustments brazilian economy essential maintain low inflation medium long run , reduction structural interest rate , sustainable economic recovery . committee stresses perception continuation reform agenda affects current expectations macroeconomic projections.in copom 's assessment , evolution baseline scenario balance risks prescribes keeping selic rate current level . committee deems important observe brazilian economy behave time , lower uncertainty without effects various shocks hit economy last year . copom judges assessment takes time completed short run . copom emphasizes next steps conduct monetary policy continue depend evolution economic activity , balance risks , inflation projections expectations.the copom asserts caution , serenity , perseverance monetary policy decisions , even face volatile scenarios , instrumental pursuing primary objective keeping inflation path towards targets.the following members committee",2
